CustomerId,First Name,Last Name,Sex,Phone,Addressline1,city,state,postcode,Lat,Lon
12630,Brianna,Farmer,F,(435) 586-0172,1330 So. Providence Center Dr., Cedar City, UT,84720,-113.0882998,37.6545876
12631,Yael,Nash,M,(406) 494-1420,3901 Harrison Avenue, Butte, MT,59701,-112.5105164,45.9636018
12633,Atticus,Moreno,M,(208) 237-5090,4240 Yellowstone Ave, Chubbuck, ID,83202,-112.4634725,42.9099947
12635,Evan,Burnett,M,(208) 785-6937,565 Jensen Grove Dr., Blackfoot, ID,83221,-112.3595575,43.1986502
12637,Frances,Holmes,F,(435) 833-9017,99 West 1280 North, Tooele, UT,84074,-112.3007036,40.5558915
12638,Braxton,Cortez,M,(623) 878-9907,8200 West Peoria Avenue, Peoria, AZ,85345,-112.2348174,33.5837121
12639,Adyson,Hayes,F,(623) 849-1030,2020 North 75th Ave., Phoenix, AZ,85035,-112.223402,33.4699006
12640,Abdiel,Gardner,M,(602) 978-8205,5845 West Bell Road, Glendale, AZ,85306,-112.1847935,33.6364096
12641,Xiomara,French,F,(602) 246-1700,1607 West Bethany Home Rd, Phoenix, AZ,85015,-112.092979,33.522307
12642,Olive,Steele,F,(435) 734-9660,1200 South Commerce Way, Perry, UT,84302,-112.0300623,41.4839984
12643,Carlie,Murphy,F,(928) 634-0444,2003 E. Rodeo Drive, Cottonwood, AZ,86326,-112.0013851,34.7130206
12644,Anaya,Wang,F,(801) 627-0066,4848 So. 900 West St, Riverdale, UT,84405,-111.9986259,41.1759286
12645,Marlee,Bartlett,F,(406) 443-3220,2750 Prospect Avenue, Helena, MT,59601,-111.9908366,46.5935458
12646,Payten,Dickson,F,(602) 482-7575,4617 East Bell Road, Phoenix, AZ,85032,-111.9815048,33.6385969
12647,Delaney,Jennings,F,(208) 522-0204,1201 So. 25th East, Ammon (Idaho Falls), ID,83406,-111.9806085,43.4866674
12648,Asa,Petty,M,(801) 546-1992,745 West Hill Field Road, Layton, UT,84041,-111.9784959,41.0730123
12649,Ivy,Decker,F,(801) 737-0092,534 Harrisville Road, Harrisville, UT,84404,-111.9729825,41.26951
12650,Perla,Malone,F,(480) 345-8686,1380 West Elliott Road, Tempe, AZ,85283,-111.9631927,33.3491689
12651,Brody,Jensen,M,(931) 296-9235,275 Walton Dr, Waverly, TN,37185,-111.9408465,40.8469887
12652,Rohan,Stevenson,M,(801) 264-9666,5469 South Redwood Road, Murray, UT,84123,-111.9368726,40.6505125
12653,Ean,Waters,M,(480) 941-0333,4915 North Pima Road, Scottsdale, AZ,85251,-111.8893587,33.507879
12654,Anastasia,Martinez,F,(480) 962-6140,1305 West Main, Mesa, AZ,85201,-111.8602887,33.413093
12656,Marquis,Marsh,M,(801) 255-0224,7250 So Union Park Ave, Midvale, UT,84047,-111.8584708,40.6194483
12657,Harry,Woods,M,(480) 786-0062,800 West Warner Road, Chandler, AZ,85224,-111.8546359,33.3376988
12658,Kingston,Gallagher,M,(435) 753-0880,1550 North Main, North Logan, UT,84341,-111.8304047,41.7602865
12659,Corinne,Allen,F,(208) 359-2809,530 North 2Nd East, Rexburg, ID,83440,-111.7755263,43.8374381
12660,Giselle,Gonzales,F,(520) 421-1200,1741 East Florence Blvd, Casa Grande, AZ,85222,-111.7123648,32.8772658
12662,Giada,Norton,F,(801) 221-0600,1355 S Sandhill Rd, Orem, UT,84058,-111.7101253,40.272705
12664,Kailey,Avery,F,(480) 830-3919,6131 East Southern Ave., Mesa, AZ,85206,-111.6991091,33.391523
12665,Emiliano,Maynard,M,(918) 825-6000,4901 So. Mill Road, Pryor, OK,74361,-111.6696357,40.0902999
12667,Janiya,Gallagher,F,(928) 773-1117,2750 S Woodlands Village Blvd, Flagstaff, AZ,86001,-111.6644835,35.1763445
12668,Athena,Thornton,F,(480) 380-3800,2555 West Apache Trail, Apache Junction, AZ,85220,-111.5752485,33.4138979
12669,Thalia,Barker,F,(435) 647-9909,6545 North Landmark Drive, Park City, UT,84098,-111.549316,40.7260286
12670,Caylee,Shah,F,(928) 645-2622,655 South Lake Powell Blvd., Page, AZ,86040,-111.4790967,36.9061735
12672,Dwayne,Oliver,M,(928) 474-0029,300 N. Beeline Hwy, Payson, AZ,85541,-111.3253175,34.2445234
12673,Russell,Hart,M,(406) 761-5426,701 Smelter Ave N.E., Great Falls, MT,59404,-111.2965175,47.5265848
12674,Yasmine,Buck,F,(406) 585-8788,1500 North 7th Avenue, Bozeman, MT,59715,-111.0421269,45.6945424
12676,Slade,Walter,M,(520) 573-3777,1650 West Valencia, Tucson, AZ,85746,-111.0004933,32.1366654
12678,Jamarion,Monroe,M,(520) 625-3808,18705 So I-19 Frontage Rd, Green Valley, AZ,85614,-110.9833707,31.9103596
12679,Skye,Harris,F,(520) 292-2992,455 East Wetmore, Tucson, AZ,85705,-110.9650954,32.2884436
12680,Yahir,Richard,M,(307) 789-0010,125 North 2Nd Street, Evanston, WY,82930,-110.9539028,41.2657718
12681,Finnegan,Austin,M,870 642 2794,PO BOX D,DE QUEEN,AR,71832,-110.9358269,32.2570351
12682,Julissa,Rangel,F,(520) 281-4974,100 West White Park Drive, Nogales, AZ,85621,-110.9324571,31.3603151
12683,Makai,Melendez,M,(520) 751-1882,7150 East Speedway, Tucson, AZ,85710,-110.8392964,32.2335891
12684,Diamond,Irwin,F,(928) 425-7171,100 South Ragus Rd, Claypool, AZ,85532,-110.8357188,33.4126705
12685,Jaelyn,Bell,F,(435) 637-6712,255 South Highway 55, Price, UT,84501,-110.7885667,39.5962669
12686,Elliot,Garcia,M,(928) 289-4641,700 Mikes' Pike Blvd, Winslow, AZ,86047,-110.7014216,35.0431641
12688,Elsie,Gallegos,F,(520) 458-8790,657 State Hwy 90, Sierra Vista, AZ,85635,-110.2553922,31.5613684
12689,Nikolas,Shea,M,(928) 537-3141,5401 South White Mountain Road, Show Low, AZ,85901,-110.0157178,34.2006121
12690,Gabriela,Valenzuela,F,(772) 335-8551,10855 So. Us Hwy #1, Port St Lucie, FL,34952,-109.7076457,32.6890042
12691,Lucas,Bean,M,(520) 364-1281,199 West 5th St., Douglas, AZ,85607,-109.5655257,31.338259
12693,Kasey,Norris,M,(435) 789-9784,1851 West Hwy 40, Vernal, UT,84078,-109.5631159,40.4381651
12694,Eileen,Marks,F,(307) 362-1957,201 Gateway Blvd, Rock Springs, WY,82901,-109.2510898,41.5806359
12695,Amari,Bailey,F,(307) 527-4673,321 Yellowstone Avenue, Cody, WY,82414,-109.0888993,44.5181468
12697,Kendal,Mclaughlin,F,307 527 4673,321 YELLOWSTONE AVE,CODY,WY,82414,-109.0888993,44.5181468
12700,Kaley,Snow,F,(505) 722-2296,1650 West Maloney Ave., Gallup, NM,87301,-108.7690267,35.5286777
12701,Adelaide,Cain,F,(936) 348-3715,1620 East Main, Madisonville, TX,77864,-108.7107959,42.8166424
12702,Drake,Graves,M,(406) 652-9692,2525 King Ave West, Billings, MT,59102,-108.5794084,45.7580566
12703,Kyra,Warner,F,(970) 241-6061,2881 North Avenue, Grand Junction, CO,81501,-108.5188513,39.0750734
12704,Allyson,Donaldson,F,(307) 856-3261,1733 North Federal, Riverton, WY,82501,-108.3783811,43.0427049
12705,Skyla,Merritt,F,(505) 538-2222,2501 Hwy 180 East, Silver City, NM,88061,-108.247548,32.7896009
12707,Maritza,Krause,F,(978) 544-5800,555 East Main St, Orange, MA,1364,-108.1965993,36.7307622
12708,Lucille,Bauer,F,870 763 0440,3700 E MAIN ST,BLYTHEVILLE,AR,72315,-108.1575847,36.7534886
12709,Gideon,Washington,M,(505) 326-1100,4600 East Main, Farmington, NM,87402,-108.1515063,36.767995
12710,Eleanor,Lucas,F,(970) 259-8755,1155 South Camino Del Rio, Durango, CO,81303,-107.8657186,37.229976
12712,Brynlee,Morrison,F,(970) 249-7544,16750 South Townsend, Montrose, CO,81401,-107.8637815,38.4488861
12713,Kamren,Barnes,M,(505) 546-6045,1021 East Pine Street, Deming, NM,88030,-107.747218,32.270554
12714,Marley,Lambert,M,(970) 945-5336,3010 Blake Avenue, Glenwood Springs, CO,81601,-107.3198478,39.522035
12715,Sydnee,Frank,F,(307) 674-6492,1695 Coffeen Ave, Sheridan, WY,82801,-106.9398992,44.7794734
12716,Quintin,Winters,M,307 674 6492,1695 COFFEEN AVE,SHERIDAN,WY,82801,-106.9398992,44.7794734
12717,Halle,Clark,F,(505) 525-1222,571 S. Walton Blvd., Las Cruces, NM,88001,-106.7499231,32.3146702
12718,Paityn,Mitchell,F,(505) 897-1228,10224 Coors Bypassnw, Albuquerque, NM,87114,-106.6566172,35.204319
12719,Arabella,Barron,F,(505) 884-6650,2701 Carlisle Blvd Ne, Albuquerque, NM,87110,-106.608232,35.1119565
12720,Jared,Newman,M,(505) 268-6611,301 San Mateo Blvd Se, Albuquerque (S), NM,87108,-106.587717,35.0762587
12721,Tobias,Beasley,M,(915) 833-1335,7555 N. Mesa, El Paso, TX,79912,-106.5653998,31.8361495
12722,Valentino,Robbins,M,(505) 856-5274,8000 Academy Road Ne, Albuquerque, NM,87111,-106.5499314,35.1447461
12723,Mallory,Ritter,F,(505) 293-8878,400 Eubank Blvd Ne, Albuquerque, NM,87123,-106.5294856,35.0794102
12724,Jamie,Vega,F,(970) 949-6442,171 Yoder Avenue, Avon, CO,81620,-106.5001984,39.6281109
12725,Giancarlo,Clayton,M,(915) 757-0151,4530 Woodrow Bean Transmtn Dr., El Paso, TX,79924,-106.4382103,31.8962111
12726,Johan,Church,M,307 232 9593,4255 CY AVE,CASPER,WY,82604,-106.3747635,42.8169535
12727,Mckenzie,Haynes,F,(915) 594-0243,10727 Gateway Blvd West, El Paso, TX,79935,-106.3399534,31.7531474
12728,Emery,Hopkins,M,(915) 860-7171,9441 Alameda Ave, El Paso, TX,79907,-106.3116957,31.6830819
12729,Jasmine,Wang,F,(307) 237-0991,4400 East 2Nd Street, Casper, WY,82609,-106.2668972,42.8513803
12731,Tyrone,Burnett,M,307 237 0991,4400 E 2ND ST,CASPER,WY,82609,-106.2668972,42.8513803
12732,Madelyn,Kaiser,F,(970) 668-3959,840 Summit Blvd., Frisco, CO,80443,-106.0963396,39.5869268
12733,Gracie,Brown,F,(719) 539-3566,7865 West Hwy 50, Salida, CO,81201,-106.0225828,38.5245995
12734,Marlie,Lara,F,(505) 474-4727,3251 Cerillos Rd, Santa Fe, NM,87505,-105.9998308,35.652415
12735,Dominik,Page,M,(505) 434-5870,233 S New York Ave, Alamogordo, NM,88310,-105.9576731,32.8872337
12736,Orlando,Nielsen,M,(719) 589-9071,3333 Clark Street, Alamosa, CO,81101,-105.9042121,37.4822274
12738,Alexzander,Bentley,M,(505) 378-8050,1800 W Hwy 70, Ruidoso Downs, NM,88346,-105.6143151,33.3243005
12739,Sanaa,Day,F,(505) 758-1136,926 Paseo Del Pueblo Sur, Taos, NM,87571,-105.5862417,36.3875116
12740,Rene,Mcclain,M,(307) 745-6100,4308 Grand Avenue, Laramie, WY,82070,-105.5403537,41.3016446
12743,Conrad,Parks,M,307 745 6100,4308 E GRAND AVE,LARAMIE,WY,82070,-105.5403537,41.3016446
12744,Adrien,Buchanan,M,334 382 2655,501 WILLOW LN,GREENVILLE,AL,36037,-105.537658,38.1106422
12747,Brice,Gomez,M,(307) 686-4060,2300 South Douglas Hwy, Gillette, WY,82718,-105.4981642,44.2730525
12748,Annabel,Whitney,F,307 686 4060,2300 S DOUGLAS HWY,GILLETTE,WY,82718,-105.4981642,44.2730525
12749,Gretchen,Rivera,F,(303) 526-1649,952 Swede Gulch Road, Golden, CO,80401,-105.323505,39.6981488
12750,Mason,Christensen,M,(505) 425-5242,2609 7th Street, Las Vegas, NM,87701,-105.227543,35.6195684
12752,Grant,York,M,(719) 275-2375,3105 Hwy 50 East, Canon City, CO,81212,-105.1914435,38.4486178
12753,Jenny,Cochran,F,(303) 420-0640,3600 Youngfield St, Wheat Ridge, CO,80033,-105.1402489,39.7663105
12754,Reece,Leonard,M,(303) 678-0803,800 South Hover Road, Longmont, CO,80501,-105.1278609,40.1513023
12755,Mitchell,Kramer,M,(978) 851-6265,333 Main Street, Tewksbury, MA,1876,-105.1028919,40.1646648
12756,Leila,Hutchinson,F,(303) 666-0340,300 Waneka Parkway, Lafayette, CO,80026,-105.0932441,39.9892972
12757,Adrienne,Bonilla,F,(303) 971-0321,7700 West Quincy Avenue, Littleton, CO,80123,-105.0833474,39.6362748
12758,Clay,Conrad,M,(970) 223-0715,4625 South Mason, Fort Collins, CO,80525,-105.0795211,40.5213059
12759,Rayna,Carson,F,(303) 274-5211,7455 West Colfax Avenue, Lakewood, CO,80214,-105.0794155,39.742721
12762,Stella,Espinoza,F,(303) 427-4882,9499 Sheridan Blvd, Westminster, CO,80031,-105.0567858,39.8679759
12763,Krista,Powers,F,(928) 428-7990,2281 West 190 No Hwy 70, Thatcher, AZ,85552,-105.0263869,39.7841739
12764,Alexis,Schmitt,M,(940) 668-6898,1800 Lawrence St., Gainesville, TX,76240,-104.993568,39.750457
12766,Edith,Gaines,F,256 835 4701,92 PLAZA LN,OXFORD,AL,36203,-104.9877916,39.5584648
12769,Elaine,Dennis,F,(303) 451-1003,9901 Grant St., Thornton, CO,80229,-104.9861661,39.876109
12770,Noah,Patrick,M,(956) 487-0090,4534 E Hwy 83, Rio Grand City, TX,78582,-104.9342103,39.7100016
12772,Adriana,Hancock,F,(912) 510-9216,6586 Hwy 40 East, St. Marys, GA,31558,-104.9118484,39.7400974
12775,Josh,Roy,M,(303) 683-3641,6675 Business Center Dr., Highlands Ranch, CO,80130,-104.9107391,39.5623887
12778,Jensen,Munoz,M,(303) 688-8200,4400 Front Street, Castle Rock, CO,80104,-104.8611724,39.4059455
12779,Muhammad,Carter,M,(719) 633-0736,707 South 8th St, Colorado Springs, CO,80905,-104.838115,38.82368
12781,Dwayne,Robinson,M,(303) 368-1115,14000 East Exposition Avenue, Aurora, CO,80012,-104.8262108,39.7019732
12782,Enzo,Ashley,M,(303) 659-1560,60 West Bromley Lane, Brighton, CO,80601,-104.8238911,39.9696234
12783,Derick,Ellison,M,(303) 693-0302,5650 South Chambers Road, Aurora, CO,80015,-104.8114958,39.6139352
12784,Jack,Mercado,M,(719) 593-2300,8250 Razorback Rd, Colorado Springs, CO,80920,-104.7996628,38.9498337
12785,Ryan,Sherman,M,(307) 632-4330,2032 Dell Range Blvd, Cheyenne, WY,82009,-104.7911521,41.164047
12787,Gauge,Booker,M,307 632 4330,2032 DELL RANGE BLVD,CHEYENNE,WY,82009,-104.7911521,41.164047
12789,Amber,Hoffman,F,(719) 578-9164,3201 East Platte Ave, Colorado Springs, CO,80909,-104.7703711,38.8375165
12790,Aniyah,Swanson,F,(719) 391-1700,6310 S. Hwy 85-87, Fountain, CO,80817,-104.7367511,38.7403663
12791,Melanie,Solis,F,(970) 330-1452,3103 23rd Avenue, Greeley, CO,80631,-104.7191991,40.3862672
12792,Noel,Ali,M,(719) 561-8495,4080 West Northern Ave., Pueblo, CO,81005,-104.6648812,38.2322435
12793,Cruz,Rollins,M,(719) 545-6404,4200 Dillion Drive, Pueblo, CO,81008,-104.6096369,38.3139754
12794,Xzavier,Kaiser,M,(505) 623-2062,4500 A North Main, Roswell, NM,88201,-104.5267534,33.449897
12795,Kyla,Mclaughlin,F,(719) 846-4477,2921 Toupal Drive, Trinidad, CO,81082,-104.5232432,37.1387627
12797,Sebastian,Gentry,M,(936) 336-5601,2801 North Main Street, Liberty, TX,77575,-104.5220549,33.429586
12798,Immanuel,Hansen,M,(505) 885-0727,2401 S. Canal St, Carlsbad, NM,88220,-104.2230852,32.3940339
12802,Javon,Cortez,M,(605) 642-2460,2825 1St Avenue, Spearfish, SD,57783,-103.8096992,44.4782055
12808,Saniya,Cruz,F,(308) 632-2666,3322 Avenue I, Scotts Bluff, NE,69361,-103.6788547,41.879722
12809,Aniyah,Reeves,F,(701) 572-8550,120 26Th St East, Williston, ND,58801,-103.6204247,48.1672257
12811,Alia,Levy,F,(719) 384-5951,6 Conley Road, Lajunta, CO,81050,-103.5931253,37.9981797
12812,Stanley,Bender,M,(432) 445-4231,1903 South Cedar, Pecos, TX,79772,-103.4883636,31.4087189
12814,Alvaro,Henderson,M,(505) 769-2261,3728 N Prince Street, Clovis, NM,88101,-103.2004659,34.4375867
12815,Cullen,Ayala,M,(605) 342-9444,1200 Lacrosse, Rapid City, SD,57701,-103.1981955,44.0981199
12816,Kathleen,Finley,F,(505) 492-0120,3800 Lovington Hwy, Hobbs, NM,88240,-103.1603732,32.7435795
12817,Mario,Steele,M,(432) 336-3389,1700 West Dickinson, Ft. Stockton, TX,79735,-102.896682,30.895946
12818,Dario,Hinton,M,(701) 225-8504,2003 Third Avenue West, Dickinson, ND,58601,-102.7897209,46.9043576
12820,Phoenix,English,M,(432) 758-9225,2000 Hobbs Highway, Seminole, TX,79360,-102.6667076,32.7249309
12821,Carina,Mccarthy,F,(806) 894-2993,407 East Hwy 114, Levelland, TX,79336,-102.3614684,33.5962382
12822,Isabella,Cross,F,(432) 363-9663,4210 John Ben Shepherd Pkwy, Odessa, TX,79762,-102.3321295,31.8956162
12823,Dawson,Conley,M,(806) 637-8778,1405 Tahoka Road, Brownfield, TX,79316,-102.2558015,33.1822566
12824,Kash,Savage,M,(432) 697-0871,4517 North Midland Drive, Midland, TX,79707,-102.1487622,32.0296232
12826,Benjamin,Davidson,M,(806) 935-9075,2003 South Dumas Avenue, Dumas, TX,79029,-101.9707878,35.8400185
12827,Jase,Mejia,M,(806) 872-9576,2406 Lubbock, Lamesa, TX,79331,-101.9498938,32.7561934
12828,Karly,Greer,F,(732) 886-9100,4900 U.S. Hwy #9, Howell, NJ,7731,-101.9445055,32.5165828
12829,Libby,Parrish,F,(806) 793-9686,702 West Loop 289, Lubbock, TX,79416,-101.9380147,33.5890923
12830,Nicole,Kirk,F,(806) 655-1175,1701 North 23rd St, Canyon, TX,79015,-101.9232372,34.998507
12831,Katelynn,Blevins,F,(806) 342-3030,3700 I-40 East, Amarillo, TX,79103,-101.7934735,35.1896672
12832,Lilliana,Vaughan,F,(806) 293-4278,1501 North I-27, Plainview, TX,79072,-101.7073666,34.1973806
12833,Pedro,Holder,M,(580) 338-1611,2501 North Highway 64, Guymon, OK,73942,-101.4831076,36.7048404
12834,Ava,Craig,F,(432) 267-3363,201 West Marcy, Big Spring, TX,79720,-101.4678597,32.227826
12836,Antoine,Ferguson,M,(806) 274-7257,1404 West Wilson, Borger, TX,79007,-101.4102263,35.6607594
12837,Jase,Cooke,M,(701) 838-2176,1901 22Nd Avenue Sw, Minot, ND,58701,-101.31962,48.2096528
12838,Andrew,Lin,M,(806) 665-0727,2801 No. Charles St., Pampa, TX,79065,-100.9697856,35.5699968
12839,Kaden,Turner,M,(325) 573-1967,4515 College Avenue, Snyder, TX,79549,-100.919151,32.696734
12840,Alberto,Guzman,M,(620) 624-0106,250 East Tucker Road, Liberal, KS,67901,-100.9169404,37.0669154
12841,Chelsea,Keith,F,(830) 774-6034,2410 Dodson St, Del Rio, TX,78840,-100.9009267,29.3955992
12842,Marvin,Bonilla,M,(620) 275-0775,3101 East Kansas Ave, Garden City, KS,67846,-100.8366551,37.9863607
12843,Ali,Obrien,F,(701) 223-3066,701 South Washington Street, Bismarck, ND,58504,-100.7925489,46.799256
12844,Charlie,Gomez,F,(308) 532-5529,1401 South Dewey St., North Platte, NE,69101,-100.7576633,41.1207827
12845,Aubrie,Estrada,F,(308) 345-1800,1902 West B, Mccook, NE,69001,-100.652318,40.1987267
12847,Cael,Henry,M,(325) 949-9201,5501 Sherwood Way, San Angelo, TX,76904,-100.5091777,31.4262779
12849,Daphne,Wright,F,(830) 773-9403,496 South Bibb St., Eagle Pass, TX,78852,-100.4832473,28.7012884
12851,Zariah,Davidson,F,(325) 655-4949,3020 N Bryant Blvd, San Angelo, TX,76903,-100.4663936,31.4872826
12852,Kristian,Miles,M,(605) 224-8830,1730 No. Garfield Road, Pierre, SD,57501,-100.3114526,44.3804332
12853,Gillian,Bishop,F,(940) 937-6166,2211 Avenue F Northwest, Childress, TX,79201,-100.2295678,34.4344558
12854,Tiffany,Blankenship,F,(620) 225-3917,1905 North 14 Ave, Dodge City, KS,67801,-100.0357646,37.7686346
12855,Josiah,Huynh,M,(830) 876-2462,2214 N. First Street, Carrizo Springs, TX,78834,-99.8484992,28.5428051
12856,Orion,Mcgee,M,(325) 773-2775,1608 North Swenson, Stamford, TX,79553,-99.8009916,32.9615208
12857,Kaya,Cook,F,(325) 695-3092,4350 Southwest Dr, Abilene, TX,79606,-99.7817571,32.4109208
12863,Fatima,Best,F,(830) 278-9117,3100 East Main, Uvalde, TX,78801,-99.7538147,29.234585
12864,Eleanor,Conrad,F,(308) 324-7427,200 Frontier Street, Lexington, NE,68850,-99.7424932,40.7447409
12865,Jacey,Davila,F,(325) 677-5584,465 North Judge Ely, Abilene, TX,79601,-99.705195,32.451613
12866,Taliyah,Taylor,F,509 754 8837,1399 S.E. BLVD,EPHRATA,WA,98823,-99.6463929,41.4018132
12867,Meghan,Foley,F,(956) 718-2441,5610 San Bernardo Ave, Laredo, TX,78041,-99.506596,27.5523423
12868,Raegan,Chung,F,(580) 225-3003,3105 West 3Rd, Elk City, OK,73644,-99.4433333,35.4126514
12871,Johan,Adams,M,(580) 254-3331,3215 Williams Avenue, Woodward, OK,73801,-99.3841582,36.4122931
12872,Julia,Torres,F,304 455 6522,1142 S BRIDGE ST,NEW MARTINSVILLE,WV,26155,-99.3350605,31.1264771
12873,Evelin,Mcmahon,F,(580) 482-8189,2500 North Main, Altus, OK,73521,-99.3313109,34.664306
12875,Luca,Rivera,M,(325) 597-3406,2309 South Bridge, Brady, TX,76825,-99.3310126,31.1075321
12876,Boston,Phelps,M,(785) 625-0001,4301 Vine Street, Hays, KS,67601,-99.3211625,38.9028382
12877,Shannon,Gilbert,F,(830) 895-7900,1216 Junction Hwy, Kerrville, TX,78028,-99.1672268,30.0629258
12878,Leslie,Bishop,F,(830) 426-4356,103 19th Street, Hondo, TX,78861,-99.1281909,29.3482964
12879,Campbell,Matthews,F,(830) 334-9451,819 N Oak Street, Pearsall, TX,78061,-99.0942304,28.8988716
12881,Theodore,Carpenter,M,(308) 234-8448,5411 N. Second Avenue, Kearney, NE,68847,-99.081086,40.7264915
12882,Erika,Lin,F,(325) 643-9727,401 W Commerce, Brownwood, TX,76801,-98.9818044,31.7319461
12883,Ricky,Conway,M,(254) 559-6579,3732 West Walker, Breckenridge, TX,76424,-98.9448071,32.760338
12884,Maximus,Rowland,M,(830) 997-2633,1435 East Main St, Fredericksburg, TX,78624,-98.8524025,30.2551353
12885,Jakobe,Delacruz,M,(620) 792-3632,3503 Tenth Street, Great Bend, KS,67530,-98.7873293,38.3589701
12886,Spencer,Hebert,M,(830) 249-9378,1381 So. Main Street, Boerne, TX,78006,-98.72433,29.7788026
12888,Lorena,Olsen,F,(701) 252-6778,921 25Th Street Sw, Jamestown, ND,58401,-98.723048,46.8805471
12890,Ethen,Mack,M,(620) 672-7548,2003 East 1St St, Pratt, KS,67124,-98.7135978,37.6440392
12891,Marquise,Young,M,(580) 772-1408,800 East Main Street, Weatherford, OK,73096,-98.6981397,35.5244873
12893,Jasmin,Hampton,F,(580) 327-4021,914 E Oklahoma Blvd, Alva, OK,73717,-98.6481953,36.7975928
12895,Lucian,Lawson,M,(210) 675-5092,8923 W. Military Drive, San Antonio (Sw), TX,78245,-98.6423305,29.4426461
12897,Deangelo,Bray,M,(940) 692-0771,3130 Lawrence Rd, Wichita Falls, TX,76308,-98.5423687,33.8758668
12901,Taryn,Strong,F,(940) 851-0629,2700 Central Freeway, Wichita Falls, TX,76305,-98.5292567,33.9510605
12902,Hana,Morse,F,(830) 569-3879,2151 West Oaklawn, Pleasanton, TX,78064,-98.5124379,28.9378535
12904,Lyla,Glover,F,(210) 377-1899,8500 Jones Maltsburger, San Antonio, TX,78216,-98.4818394,29.514773
12906,Virginia,Stanton,F,(210) 921-0800,1200 S.E. Military Drive, San Antonio (S), TX,78214,-98.4799205,29.3527748
12908,Ariel,Velasquez,M,(210) 491-0291,1515 N Fm 1604 East, San Antonio, TX,78258,-98.4705493,29.6122862
12909,Caitlyn,Hale,F,(605) 229-2345,3315 6th Avenue S.E., Aberdeen, SD,57401,-98.4418851,45.4615991
12910,Deanna,Cain,F,(210) 637-1700,1430 Austin Highway, San Antonio (E), TX,78209,-98.4366974,29.4905631
12912,Kayleigh,Mckinney,F,(580) 355-9070,1002 Nw Sheridan Rd, Lawton, OK,73505,-98.4244577,34.6188019
12913,Madden,Dean,M,(308) 381-0333,2250 No. Diers Ave, Grand Island, NE,68803,-98.3871105,40.9427856
12915,Kayden,Hart,F,(402) 462-6000,3803 Osborne Drive West, Hastings, NE,68901,-98.3858472,40.6242669
12916,Guadalupe,Baldwin,F,(210) 646-6077,16503 Nacogdoches Road, San Antonio, TX,78247,-98.355906,29.5916996
12917,Carmelo,Kennedy,M,(956) 580-3393,2410 East Expressway 83, Mission, TX,78572,-98.2870753,26.1934744
12919,Jane,Jordan,F,(830) 693-4461,2700 Highway 281 North, Marble Falls, TX,78654,-98.2718901,30.599507
12920,Shayna,Myers,F,(405) 247-2535,1201 West Petree Rd, Anadarko, OK,73005,-98.262281,35.0600811
12921,Macie,Moody,F,(956) 687-8285,4001 North 23Rd, Mc Allen, TX,78504,-98.2420683,26.241799
